Year,Drive,Transmission,Engine Cylinders,Engine Displacement,Turbocharger,Supercharger,Fuel Type,City MPG,Highway MPG,Annual Fuel Cost,Annual Consumption in Barrels,Tailpipe CO2 in Grams/Mile
2011,Rear-Wheel Drive,Manual 6-Speed,6,3,,,Premium,17,26,2100,16.4805,444.35
2011,All-Wheel Drive,Automatic (S6),6,3,,,Premium,18,25,2100,16.4805,444.35
2011,All-Wheel Drive,Manual 6-Speed,6,3,,,Premium,17,25,2100,16.4805,444.35
2011,All-Wheel Drive,Automatic (S6),6,3,,,Premium,18,25,2100,16.4805,444.35
2011,All-Wheel Drive,Manual 6-Speed,6,3,,,Premium,17,25,2100,16.4805,444.35
2011,Rear-Wheel Drive,Automatic (S6),6,3,T,,Premium,19,28,1900,14.98227273,403.9545455
2011,Rear-Wheel Drive,Manual 6-Speed,6,3,T,,Premium,19,28,1900,14.98227273,403.9545455
2011,Rear-Wheel Drive,Automatic (S6),6,3,T,,Premium,19,28,1900,14.98227273,403.9545455
2011,Rear-Wheel Drive,Manual 6-Speed,6,3,T,,Premium,19,28,1900,14.98227273,403.9545455
2011,All-Wheel Drive,Automatic (S6),6,3,T,,Premium,18,26,2000,15.69571429,423.1904762
2011,All-Wheel Drive,Manual 6-Speed,6,3,T,,Premium,19,26,2000,15.69571429,423.1904762
2011,Rear-Wheel Drive,Automatic (S6),6,3,T,,Diesel,23,35,1450,14.155,377.037037
2011,Rear-Wheel Drive,Automatic (S6),6,3,T,,Premium,19,28,1900,14.98227273,403.9545455
2011,Rear-Wheel Drive,Manual 6-Speed,6,3,T,,Premium,19,28,1900,14.98227273,403.9545455
2011,All-Wheel Drive,Automatic (S6),6,3,T,,Premium,18,26,2000,15.69571429,423.1904762
2011,All-Wheel Drive,Manual 6-Speed,6,3,T,,Premium,19,26,2000,15.69571429,423.1904762
2011,Rear-Wheel Drive,Automatic (S7),6,3,T,,Premium,17,23,2250,17.34789474,467.7368421
2011,Rear-Wheel Drive,Manual 6-Speed,6,3,T,,Premium,18,26,2000,15.69571429,423.1904762
2011,Rear-Wheel Drive,Automatic (S7),6,3,T,,Premium,17,23,2250,17.34789474,467.7368421
2011,Rear-Wheel Drive,Manual 6-Speed,6,3,T,,Premium,18,26,2000,15.69571429,423.1904762
2011,Rear-Wheel Drive,Automatic (S8),6,3,,,Premium,21,31,1700,13.1844,355.48
2011,Rear-Wheel Drive,Automatic (S8),6,3,T,,Premium,20,30,1750,13.73375,370.2916667
2011,Rear-Wheel Drive,Manual 6-Speed,6,3,T,,Premium,19,28,1900,14.98227273,403.9545455
2011,Rear-Wheel Drive,Automatic (S8),6,3,T,,Premium,20,30,1750,13.73375,370.2916667
2011,All-Wheel Drive,Automatic (S8),6,3,T,,Premium,20,28,1850,14.33086957,386.3913043
2011,All-Wheel Drive,Automatic (S8),6,3,T,,Premium,18,27,2000,15.69571429,423.1904762
2011,Rear-Wheel Drive,Automatic (S8),8,4.4,T,,Premium,17,25,2100,16.4805,444.35
2011,Rear-Wheel Drive,Manual 6-Speed,8,4.4,T,,Premium,15,22,2500,19.38882353,522.7647059
2011,Rear-Wheel Drive,Automatic (S8),8,4.4,T,,Premium,15,22,2350,18.31166667,493.7222222
2011,All-Wheel Drive,Automatic (S8),8,4.4,T,,Premium,16,24,2350,18.31166667,493.7222222
2011,All-Wheel Drive,Automatic (S8),8,4.4,T,,Premium,15,22,2350,18.31166667,493.7222222
2011,Rear-Wheel Drive,Automatic (S6),6,3,T,,Premium,17,25,2100,16.4805,444.35
2011,Rear-Wheel Drive,Automatic (S6),6,3,T,,Premium,17,25,2100,16.4805,444.35
2011,Rear-Wheel Drive,Automatic (S6),8,4.4,T,,Premium,15,22,2500,19.38882353,522.7647059
2011,All-Wheel Drive,Automatic (S6),8,4.4,T,,Premium,14,20,2650,20.600625,555.4375
2011,Rear-Wheel Drive,Automatic (S6),8,4.4,T,,Premium,14,21,2500,19.38882353,522.7647059
2011,All-Wheel Drive,Automatic (S6),8,4.4,T,,Premium,14,20,2650,20.600625,555.4375
2011,Rear-Wheel Drive,Automatic (S8),12,6,T,,Premium,13,19,2800,21.974,592.4666667
2011,Rear-Wheel Drive,Automatic (A1),,,,,Electricity,107,96,650,0.198,0
2011,Rear-Wheel Drive,Automatic (S8),8,4.4,T,,Premium,17,24,2100,16.4805,444.35
2011,Rear-Wheel Drive,Automatic (S8),8,4.4,T,,Premium,17,24,2100,16.4805,444.35
2011,All-Wheel Drive,Automatic (S7),8,4.4,T,,Premium,17,19,2350,18.31166667,493.7222222
2011,Rear-Wheel Drive,Automatic (S6),8,4.4,T,,Premium,14,21,2500,19.38882353,522.7647059
2011,All-Wheel Drive,Automatic (S6),8,4.4,T,,Premium,14,20,2650,20.600625,555.4375
2011,Rear-Wheel Drive,Automatic (S6),8,4.4,T,,Premium,14,21,2500,19.38882353,522.7647059
2011,All-Wheel Drive,Automatic (S6),8,4.4,T,,Premium,14,20,2650,20.600625,555.4375
2011,Rear-Wheel Drive,Manual 6-Speed,6,3,T,,Premium,19,26,2000,15.69571429,423.1904762
2011,Rear-Wheel Drive,Automatic (S7),8,4,,,Premium,14,20,2650,20.600625,555.4375
2011,Rear-Wheel Drive,Manual 6-Speed,8,4,,,Premium,14,20,2650,20.600625,555.4375
2011,Rear-Wheel Drive,Automatic (S7),8,4,,,Premium,14,20,2650,20.600625,555.4375
2011,Rear-Wheel Drive,Manual 6-Speed,8,4,,,Premium,14,21,2650,20.600625,555.4375
2011,Rear-Wheel Drive,Automatic (S7),8,4,,,Premium,14,20,2650,20.600625,555.4375
2011,Rear-Wheel Drive,Manual 6-Speed,8,4,,,Premium,14,21,2650,20.600625,555.4375
2011,All-Wheel Drive,Automatic (S8),6,3,,,Premium,19,25,2000,15.69571429,423.1904762
2011,All-Wheel Drive,Automatic (S8),6,3,T,,Premium,19,26,2000,15.69571429,423.1904762
2011,All-Wheel Drive,Automatic (S6),6,3,T,,Diesel,19,26,1750,17.37204545,462.7272727
2011,All-Wheel Drive,Automatic (S8),6,3,T,,Premium,16,23,2250,17.34789474,467.7368421
2011,All-Wheel Drive,Automatic (S8),8,4.4,T,,Premium,14,20,2650,20.600625,555.4375
2011,All-Wheel Drive,Automatic (S6),8,4.4,T,,Premium,12,17,3000,23.54357143,634.7857143
2011,All-Wheel Drive,Automatic (S8),6,3,T,,Premium,16,23,2250,17.34789474,467.7368421
2011,All-Wheel Drive,Automatic (S8),8,4.4,T,,Premium,14,20,2650,20.600625,555.4375
2011,All-Wheel Drive,Automatic (S6),8,4.4,T,,Premium,12,17,3000,23.54357143,634.7857143
2011,Rear-Wheel Drive,Automatic (S6),6,3,,,Premium,18,28,1900,14.98227273,403.9545455
2011,Rear-Wheel Drive,Manual 6-Speed,6,3,,,Premium,19,28,1900,14.98227273,403.9545455
2011,Rear-Wheel Drive,Automatic (S7),6,3,T,,Premium,17,23,2250,17.34789474,467.7368421
2011,Rear-Wheel Drive,Manual 6-Speed,6,3,T,,Premium,19,26,2000,15.69571429,423.1904762
2011,Rear-Wheel Drive,Automatic (S7),6,3,T,,Premium,17,23,2250,17.34789474,467.7368421
2011,All-Wheel Drive,Automatic (S7),16,8,T,,Premium,8,15,4250,32.961,888.7
2011,All-Wheel Drive,Automatic 6-Speed,6,3.6,,,Regular,16,22,1950,18.31166667,493.7222222
2011,Front-Wheel Drive,Automatic 6-Speed,6,3.6,,,Regular,17,24,1850,17.34789474,467.7368421
2011,Front-Wheel Drive,Automatic (S6),4,2.4,,,Regular,19,29,1500,14.33086957,386.3913043
2011,Front-Wheel Drive,Automatic (S6),6,3.6,,,Regular,17,27,1750,16.4805,444.35
2011,All-Wheel Drive,Automatic (S6),6,3.6,,,Regular,16,26,1750,16.4805,444.35
2011,Front-Wheel Drive,Automatic 4-Speed,6,3.9,,,Gasoline or E85,17,26,1650,15.69571429,423.1904762
2011,Front-Wheel Drive,Automatic 4-Speed,8,4.6,,,Regular,15,23,1950,18.31166667,493.7222222
2011,Front-Wheel Drive,Automatic (S6),4,2.4,,,Regular,19,30,1500,14.33086957,386.3913043
2011,Front-Wheel Drive,Automatic (S6),4,2,T,,Gasoline or E85,18,28,1650,15.69571429,423.1904762
2011,Front-Wheel Drive,Manual 6-Speed,4,2,T,,Gasoline or E85,20,31,1450,13.73375,370.2916667
2011,Rear-Wheel Drive,Automatic (S6),6,3.6,,,Regular,18,27,1650,15.69571429,423.1904762
2011,Rear-Wheel Drive,Automatic (S6),8,6.2,,S,Premium,12,18,3000,23.54357143,634.7857143
2011,Rear-Wheel Drive,Automatic (S6),6,3,,,Regular,18,27,1650,15.69571429,423.1904762
2011,Rear-Wheel Drive,Manual 6-Speed,8,6.2,,S,Premium,14,19,2650,20.600625,555.4375
2011,Rear-Wheel Drive,Manual 6-Speed,6,3.6,,,Regular,16,25,1850,17.34789474,467.7368421
2011,Rear-Wheel Drive,Manual 6-Speed,6,3,,,Regular,16,26,1850,17.34789474,467.7368421
2011,All-Wheel Drive,Automatic (S6),6,3.6,,,Regular,18,26,1650,15.69571429,423.1904762
2011,All-Wheel Drive,Automatic (S6),6,3,,,Regular,18,26,1650,15.69571429,423.1904762
2011,Rear-Wheel Drive,Automatic (S6),6,3.6,,,Regular,18,26,1650,15.69571429,423.1904762
2011,Rear-Wheel Drive,Automatic (S6),6,3,,,Regular,18,27,1650,15.69571429,423.1904762
2011,Rear-Wheel Drive,Automatic (S6),8,6.2,,S,Premium,12,18,3000,23.54357143,634.7857143
2011,Rear-Wheel Drive,Manual 6-Speed,8,6.2,,S,Premium,14,19,2650,20.600625,555.4375
2011,All-Wheel Drive,Automatic (S6),6,3.6,,,Regular,18,26,1650,15.69571429,423.1904762
2011,All-Wheel Drive,Automatic (S6),6,3,,,Regular,18,26,1650,15.69571429,423.1904762
2011,Front-Wheel Drive,Automatic 4-Speed,8,4.6,,,Regular,15,23,1950,18.31166667,493.7222222
2011,Rear-Wheel Drive,Automatic 6-Speed,8,6.2,,,Gasoline or E85,14,18,2200,20.600625,555.4375
2011,All-Wheel Drive,Automatic 6-Speed,8,6.2,,,Gasoline or E85,13,18,2350,21.974,592.4666667
2011,Rear-Wheel Drive,Automatic 6-Speed,8,6.2,,,Gasoline or E85,14,18,2200,20.600625,555.4375
2011,All-Wheel Drive,Automatic 6-Speed,8,6.2,,,Gasoline or E85,13,18,2500,23.54357143,634.7857143
2011,All-Wheel Drive,Automatic 6-Speed,8,6.2,,,Gasoline or E85,13,18,2500,23.54357143,634.7857143
2011,Rear-Wheel Drive,Automatic (variable gear ratios),8,6,,,Regular,20,23,1650,15.69571429,423.1904762
2011,4-Wheel Drive,Automatic (variable gear ratios),8,6,,,Regular,20,23,1650,15.69571429,423.1904762
2011,Front-Wheel Drive,Automatic 4-Speed,8,4.6,,,Regular,12,17,2500,23.54357143,634.7857143
2011,Front-Wheel Drive,Automatic 4-Speed,8,4.6,,,Regular,12,18,2500,23.54357143,634.7857143
2011,Front-Wheel Drive,Automatic (S6),6,3,,,Regular,18,24,1750,16.4805,444.35
2011,All-Wheel Drive,Automatic (S6),6,3,,,Regular,17,22,1850,17.34789474,467.7368421
2011,All-Wheel Drive,Automatic (S6),6,2.8,T,,Premium,16,22,2350,18.31166667,493.7222222
2011,Rear-Wheel Drive,Automatic (S6),6,3.6,,,Regular,18,27,1650,15.69571429,423.1904762
2011,All-Wheel Drive,Automatic (S6),6,3.6,,,Regular,18,26,1650,15.69571429,423.1904762
2011,Rear-Wheel Drive,Automatic 6-Speed,8,5.3,,,Gasoline or E85,15,21,2050,19.38882353,522.7647059
2011,4-Wheel Drive,Automatic 6-Speed,8,5.3,,,Gasoline or E85,15,21,2050,19.38882353,522.7647059
2011,Front-Wheel Drive,Automatic 4-Speed,4,1.6,,,Regular,25,33,1250,11.77178571,317.3928571
2011,Front-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,27,34,1200,11.36586207,306.4482759
2011,Front-Wheel Drive,Automatic 4-Speed,4,1.6,,,Regular,25,33,1250,11.77178571,317.3928571
2011,Front-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,27,34,1200,11.36586207,306.4482759
2011,Rear-Wheel Drive,Automatic (S6),6,3.6,,,Regular,18,28,1600,14.98227273,403.9545455
2011,Rear-Wheel Drive,Automatic (S6),8,6.2,,,Regular,16,24,1850,17.34789474,467.7368421
2011,Rear-Wheel Drive,Automatic 6-Speed,6,3.6,,,Regular,19,29,1600,14.98227273,403.9545455
2011,Rear-Wheel Drive,Manual 6-Speed,8,6.2,,,Regular,16,24,1850,17.34789474,467.7368421
2011,Rear-Wheel Drive,Manual 6-Speed,6,3.6,,,Regular,17,27,1750,16.4805,444.35
2011,Rear-Wheel Drive,Automatic 4-Speed,4,2.9,,,Regular,18,24,1650,15.69571429,423.1904762
2011,Rear-Wheel Drive,Automatic 4-Speed,5,3.7,,,Regular,17,23,1850,17.34789474,467.7368421
2011,Rear-Wheel Drive,Automatic 4-Speed,8,5.3,,,Regular,15,20,2200,20.600625,555.4375
2011,Rear-Wheel Drive,Manual 5-Speed,4,2.9,,,Regular,18,25,1650,15.69571429,423.1904762
2011,4-Wheel Drive,Automatic 4-Speed,4,2.9,,,Regular,17,23,1750,16.4805,444.35
2011,4-Wheel Drive,Automatic 4-Speed,5,3.7,,,Regular,17,22,1850,17.34789474,467.7368421
2011,4-Wheel Drive,Automatic 4-Speed,8,5.3,,,Regular,14,19,2200,20.600625,555.4375
2011,4-Wheel Drive,Manual 5-Speed,4,2.9,,,Regular,18,24,1750,16.4805,444.35
2011,Rear-Wheel Drive,Automatic 4-Speed,5,3.7,,,Regular,15,20,2050,19.38882353,522.7647059
2011,4-Wheel Drive,Automatic 4-Speed,5,3.7,,,Regular,16,21,1950,18.31166667,493.7222222
2011,Rear-Wheel Drive,Automatic 4-Speed,4,2.9,,,Regular,18,24,1650,15.69571429,423.1904762
2011,Rear-Wheel Drive,Automatic 4-Speed,5,3.7,,,Regular,17,23,1850,17.34789474,467.7368421
2011,Rear-Wheel Drive,Automatic 4-Speed,8,5.3,,,Regular,15,20,2200,20.600625,555.4375
2011,Rear-Wheel Drive,Manual 5-Speed,4,2.9,,,Regular,18,25,1650,15.69571429,423.1904762
2011,4-Wheel Drive,Automatic 4-Speed,5,3.7,,,Regular,16,21,1950,18.31166667,493.7222222
2011,4-Wheel Drive,Automatic 4-Speed,8,5.3,,,Regular,14,19,2200,20.600625,555.4375
2011,Rear-Wheel Drive,Automatic (S6),8,6.2,,,Regular,15,24,1950,18.31166667,493.7222222
2011,Rear-Wheel Drive,Manual 6-Speed,8,7,,,Premium,15,24,2350,18.31166667,493.7222222
2011,Rear-Wheel Drive,Manual 6-Speed,8,6.2,,S,Premium,14,20,2650,20.600625,555.4375
2011,Rear-Wheel Drive,Manual 6-Speed,8,6.2,,,Regular,16,25,1850,17.34789474,467.7368421
2011,Front-Wheel Drive,Automatic (S6),4,1.4,T,,Regular,22,34,1350,12.67730769,341.8076923
2011,Front-Wheel Drive,Automatic 6-Speed,4,1.8,,,Regular,24,35,1250,11.77178571,317.3928571
2011,Front-Wheel Drive,Manual 6-Speed,4,1.8,,,Regular,26,35,1200,11.36586207,306.4482759
2011,Front-Wheel Drive,Automatic (S6),4,1.4,T,,Regular,26,37,1150,10.987,296.2333333
2011,Front-Wheel Drive,Manual 6-Speed,4,1.4,T,,Regular,28,40,1100,10.3003125,277.71875
2011,All-Wheel Drive,Automatic 6-Speed,4,2.4,,,Regular,20,28,1500,14.33086957,386.3913043
2011,All-Wheel Drive,Automatic 6-Speed,6,3,,,Regular,16,23,1850,17.34789474,467.7368421
2011,All-Wheel Drive,Automatic 6-Speed,6,3,,,Gasoline or E85,16,23,1850,17.34789474,467.7368421
2011,Front-Wheel Drive,Automatic 6-Speed,4,2.4,,,Regular,22,31,1350,12.67730769,341.8076923
2011,Front-Wheel Drive,Automatic 6-Speed,6,3,,,Regular,16,23,1850,17.34789474,467.7368421
2011,Front-Wheel Drive,Automatic 6-Speed,6,3,,,Gasoline or E85,17,24,1750,16.4805,444.35
2011,Rear-Wheel Drive,Automatic 4-Speed,6,4.3,,,Regular,15,20,2050,19.38882353,522.7647059
2011,Rear-Wheel Drive,Automatic 4-Speed,8,5.3,,,Gasoline or E85,13,18,2350,21.974,592.4666667
2011,Rear-Wheel Drive,Automatic 4-Speed,8,5.3,,,Gasoline or E85,13,17,2500,23.54357143,634.7857143
2011,Rear-Wheel Drive,Automatic 4-Speed,8,5.3,,,Gasoline or E85,13,17,2500,23.54357143,634.7857143
2011,All-Wheel Drive,Automatic 4-Speed,8,5.3,,,Gasoline or E85,13,17,2500,23.54357143,634.7857143
2011,All-Wheel Drive,Automatic 4-Speed,8,5.3,,,Gasoline or E85,13,17,2500,23.54357143,634.7857143
2011,All-Wheel Drive,Automatic 4-Speed,8,5.3,,,Gasoline or E85,13,17,2500,23.54357143,634.7857143
2011,Rear-Wheel Drive,Automatic 6-Speed,8,6,,,Gasoline or E85,10,16,2900,27.4675,740.5833333
2011,Rear-Wheel Drive,Automatic 6-Speed,8,6,,,Gasoline or E85,10,16,2900,27.4675,740.5833333
2011,Rear-Wheel Drive,Automatic 6-Speed,8,4.8,,,Gasoline or E85,11,17,2700,25.35461538,683.6153846
2011,Rear-Wheel Drive,Automatic 6-Speed,8,6,,,Gasoline or E85,11,16,2700,25.35461538,683.6153846
2011,Rear-Wheel Drive,Automatic 6-Speed,8,6,,,Gasoline or E85,10,16,2900,27.4675,740.5833333
2011,Rear-Wheel Drive,Automatic 6-Speed,8,6,,,Gasoline or E85,11,16,2900,27.4675,740.5833333
2011,Front-Wheel Drive,Automatic 4-Speed,4,2.4,,,Gasoline or E85,22,29,1450,13.73375,370.2916667
2011,Front-Wheel Drive,Automatic 4-Speed,4,2.2,,,Gasoline or E85,21,30,1450,13.73375,370.2916667
2011,Front-Wheel Drive,Manual 5-Speed,4,2.2,,,Gasoline or E85,22,31,1350,12.67730769,341.8076923
2011,Front-Wheel Drive,Manual 5-Speed,4,2.4,,,Gasoline or E85,22,29,1400,13.1844,355.48
2011,Front-Wheel Drive,Automatic 4-Speed,4,2.4,,,Gasoline or E85,22,29,1450,13.73375,370.2916667
2011,Front-Wheel Drive,Automatic 4-Speed,4,2.2,,,Gasoline or E85,21,30,1450,13.73375,370.2916667
2011,Front-Wheel Drive,Manual 5-Speed,4,2.2,,,Gasoline or E85,22,31,1350,12.67730769,341.8076923
2011,Front-Wheel Drive,Manual 5-Speed,4,2.4,,,Gasoline or E85,22,29,1400,13.1844,355.48
2011,Front-Wheel Drive,Automatic 4-Speed,6,3.9,,,Gasoline or E85,17,26,1650,15.69571429,423.1904762
2011,Front-Wheel Drive,Automatic 4-Speed,6,3.5,,,Gasoline or E85,19,29,1500,14.33086957,386.3913043
2011,Front-Wheel Drive,Automatic (S6),4,2.4,,,Regular,22,32,1350,12.67730769,341.8076923
2011,Front-Wheel Drive,Automatic (S6),6,3.6,,,Regular,17,25,1750,16.4805,444.35
2011,Front-Wheel Drive,Automatic (S6),4,2.4,,,Gasoline or E85,22,32,1350,12.67730769,341.8076923
2011,Rear-Wheel Drive,Automatic (variable gear ratios),8,6,,,Regular,20,23,1650,15.69571429,423.1904762
2011,4-Wheel Drive,Automatic (variable gear ratios),8,6,,,Regular,20,23,1650,15.69571429,423.1904762
2011,Rear-Wheel Drive,Automatic 4-Speed,6,4.3,,,Regular,15,20,2050,19.38882353,522.7647059
2011,Rear-Wheel Drive,Automatic 4-Speed,8,4.8,,,Gasoline or E85,14,19,2200,20.600625,555.4375
2011,Rear-Wheel Drive,Automatic 6-Speed,8,5.3,,,Gasoline or E85,15,21,2050,19.38882353,522.7647059
2011,Rear-Wheel Drive,Automatic 6-Speed,8,6.2,,,Gasoline or E85,12,18,2500,23.54357143,634.7857143
2011,Rear-Wheel Drive,Automatic 6-Speed,8,5.3,,,Gasoline or E85,15,22,1950,18.31166667,493.7222222
2011,4-Wheel Drive,Automatic 4-Speed,6,4.3,,,Regular,14,18,2200,20.600625,555.4375
2011,4-Wheel Drive,Automatic 4-Speed,8,4.8,,,Gasoline or E85,13,18,2350,21.974,592.4666667
2011,4-Wheel Drive,Automatic 6-Speed,8,5.3,,,Gasoline or E85,15,21,2050,19.38882353,522.7647059
2011,4-Wheel Drive,Automatic 6-Speed,8,6.2,,,Gasoline or E85,12,18,2500,23.54357143,634.7857143
2011,Rear-Wheel Drive,Automatic 6-Speed,8,5.3,,,Gasoline or E85,15,21,2050,19.38882353,522.7647059
2011,4-Wheel Drive,Automatic 6-Speed,8,5.3,,,Gasoline or E85,15,21,2050,19.38882353,522.7647059
2011,Rear-Wheel Drive,Automatic 6-Speed,8,6,,,Regular,10,16,2900,27.4675,740.5833333
2011,4-Wheel Drive,Automatic 6-Speed,8,6,,,Regular,10,16,2900,27.4675,740.5833333
2011,Rear-Wheel Drive,Automatic 6-Speed,8,5.3,,,Gasoline or E85,15,21,2050,19.38882353,522.7647059
2011,4-Wheel Drive,Automatic 6-Speed,8,5.3,,,Gasoline or E85,15,21,2050,19.38882353,522.7647059
2011,Rear-Wheel Drive,Automatic (variable gear ratios),8,6,,,Regular,20,23,1650,15.69571429,423.1904762
2011,4-Wheel Drive,Automatic (variable gear ratios),8,6,,,Regular,20,23,1650,15.69571429,423.1904762
2011,All-Wheel Drive,Automatic 6-Speed,6,3.6,,,Regular,16,23,1850,17.34789474,467.7368421
2011,Front-Wheel Drive,Automatic 6-Speed,6,3.6,,,Regular,17,24,1850,17.34789474,467.7368421
2011,Front-Wheel Drive,Auto (AV),4,1.4,,,Premium Gas or Electricity,35,40,1150,3.375621482,84
2011,Front-Wheel Drive,Automatic 4-Speed,4,2.4,,,Regular,21,29,1450,13.73375,370.2916667
2011,Front-Wheel Drive,Automatic 6-Speed,4,2.4,,,Regular,20,30,1500,14.33086957,386.3913043
2011,Front-Wheel Drive,Automatic 6-Speed,6,3.6,,,Gasoline or E85,19,28,1600,14.98227273,403.9545455
2011,Rear-Wheel Drive,Automatic 5-Speed,6,3.6,,,Gasoline or E85,18,27,1650,15.69571429,423.1904762
2011,Rear-Wheel Drive,Automatic 5-Speed,8,5.7,,,Midgrade,16,25,2050,17.34789474,467.7368421
2011,Rear-Wheel Drive,Automatic 5-Speed,6,3.6,,,Regular,18,27,1650,15.69571429,423.1904762
2011,Front-Wheel Drive,Automatic 4-Speed,4,2.4,,,Regular,20,28,1500,14.33086957,386.3913043
2011,Front-Wheel Drive,Automatic 6-Speed,4,2.4,,,Regular,18,29,1600,14.98227273,403.9545455
2011,Front-Wheel Drive,Automatic 6-Speed,6,3.6,,,Gasoline or E85,19,28,1600,14.98227273,403.9545455
2011,All-Wheel Drive,Automatic 5-Speed,8,5.7,,,Regular,15,23,1950,18.31166667,493.7222222
2011,Front-Wheel Drive,Automatic 6-Speed,6,3.6,,,Gasoline or E85,17,25,1750,16.4805,444.35
2011,Front-Wheel Drive,Automatic 4-Speed,4,2.4,,,Regular,21,29,1450,13.73375,370.2916667
2011,Front-Wheel Drive,Automatic 6-Speed,4,2.4,,,Regular,20,30,1500,14.33086957,386.3913043
2011,Front-Wheel Drive,Automatic 6-Speed,6,3.6,,,Gasoline or E85,19,28,1600,14.98227273,403.9545455
2011,Front-Wheel Drive,Automatic (variable gear ratios),4,2,,,Regular,23,27,1450,13.73375,370.2916667
2011,Front-Wheel Drive,Automatic (variable gear ratios),4,2.4,,,Regular,22,27,1450,13.73375,370.2916667
2011,Front-Wheel Drive,Manual 5-Speed,4,2,,,Regular,24,31,1300,12.20777778,329.1481481
2011,Front-Wheel Drive,Manual 5-Speed,4,2.4,,,Regular,23,28,1400,13.1844,355.48
2011,Rear-Wheel Drive,Automatic 5-Speed,6,3.6,,,Regular,18,27,1650,15.69571429,423.1904762
2011,Rear-Wheel Drive,Automatic 5-Speed,8,5.7,,,Midgrade,16,25,2050,17.34789474,467.7368421
2011,Rear-Wheel Drive,Manual 6-Speed,8,5.7,,,Premium,15,24,2350,18.31166667,493.7222222
2011,Rear-Wheel Drive,Automatic 5-Speed,8,6.4,,,Premium,14,22,2650,20.600625,555.4375
2011,Rear-Wheel Drive,Manual 6-Speed,8,6.4,,,Premium,14,23,2500,19.38882353,522.7647059
2011,Rear-Wheel Drive,Automatic 5-Speed,6,3.6,,,Gasoline or E85,18,27,1650,15.69571429,423.1904762
2011,Rear-Wheel Drive,Automatic 5-Speed,8,5.7,,,Midgrade,16,25,2050,17.34789474,467.7368421
2011,Rear-Wheel Drive,Automatic 5-Speed,6,3.6,,,Regular,18,27,1650,15.69571429,423.1904762
2011,All-Wheel Drive,Automatic 5-Speed,8,5.7,,,Regular,15,23,1950,18.31166667,493.7222222
2011,Rear-Wheel Drive,Automatic 4-Speed,6,3.7,,,Regular,15,20,2050,19.38882353,522.7647059
2011,Rear-Wheel Drive,Automatic 5-Speed,8,4.7,,,Gasoline or E85,14,19,2200,20.600625,555.4375
2011,4-Wheel Drive,Automatic 4-Speed,6,3.7,,,Regular,14,18,2350,21.974,592.4666667
2011,4-Wheel Drive,Automatic 5-Speed,8,4.7,,,Gasoline or E85,14,19,2350,21.974,592.4666667
2011,Rear-Wheel Drive,Automatic 5-Speed,6,3.6,,,Gasoline or E85,16,23,1850,17.34789474,467.7368421
2011,Rear-Wheel Drive,Automatic 5-Speed,8,5.7,,,Regular,14,20,2200,20.600625,555.4375
2011,4-Wheel Drive,Automatic 5-Speed,6,3.6,,,Gasoline or E85,16,22,1950,18.31166667,493.7222222
2011,4-Wheel Drive,Automatic 5-Speed,8,5.7,,,Regular,13,20,2350,21.974,592.4666667
2011,Front-Wheel Drive,Automatic 6-Speed,6,3.6,,,Gasoline or E85,17,25,1750,16.4805,444.35
2011,4-Wheel Drive,Automatic 6-Speed,6,3.6,,,Regular,16,24,1850,17.34789474,467.7368421
2011,Front-Wheel Drive,Automatic 4-Speed,4,2.4,,,Regular,19,26,1600,14.98227273,403.9545455
2011,Front-Wheel Drive,Automatic 6-Speed,6,3.6,,,Gasoline or E85,17,25,1750,16.4805,444.35
2011,Rear-Wheel Drive,Automatic 4-Speed,6,3.7,,,Regular,16,22,1950,18.31166667,493.7222222
2011,Rear-Wheel Drive,Automatic 5-Speed,6,4,,,Regular,16,21,1950,18.31166667,493.7222222
2011,4-Wheel Drive,Automatic 4-Speed,6,3.7,,,Regular,15,21,2050,19.38882353,522.7647059
2011,4-Wheel Drive,Automatic 5-Speed,6,4,,,Regular,16,21,2050,19.38882353,522.7647059
2011,Rear-Wheel Drive,Automatic 4-Speed,6,3.7,,,Regular,14,20,2200,20.600625,555.4375
2011,Rear-Wheel Drive,Automatic 5-Speed,8,4.7,,,Gasoline or E85,14,19,2350,21.974,592.4666667
2011,Rear-Wheel Drive,Automatic 5-Speed,8,5.7,,,Midgrade,14,20,2400,20.600625,555.4375
2011,4-Wheel Drive,Automatic 5-Speed,8,4.7,,,Gasoline or E85,13,18,2350,21.974,592.4666667
2011,4-Wheel Drive,Automatic 5-Speed,8,5.7,,,Midgrade,13,19,2600,21.974,592.4666667
2011,Rear-Wheel Drive,Auto(AM7),8,4.5,,,Premium,12,18,3000,23.54357143,634.7857143
2011,Rear-Wheel Drive,Auto(AM6),12,5.9,,,Premium,11,15,3500,27.4675,740.5833333
2011,Rear-Wheel Drive,Manual 6-Speed,12,5.9,,,Premium,11,15,3250,25.35461538,683.6153846
2011,Rear-Wheel Drive,Auto(AM6),12,5.9,,,Premium,11,15,3500,27.4675,740.5833333
2011,Rear-Wheel Drive,Auto(AM6),12,5.9,,,Premium,11,15,3500,27.4675,740.5833333
2011,Rear-Wheel Drive,Auto(AM6),12,5.7,,,Premium,9,16,3850,29.96454545,807.9090909
